10,573,740,0.23369065028106295
10,582,458,0.15855935121200637
10,737,91,0.8192839449755804
10,805,937,0.7035591850474848
10,829,687,0.9763496049937738
10,933,103,0.9219721317252212
11,35,872,0.6708463060757857
11,236,862,0.014424530224743992
11,277,296,0.9424898708281946
11,352,498,0.2743216039087828
11,404,126,0.5117300768649138
11,463,458,0.6536921534384768
11,578,788,0.30934282929476986
11,775,21,0.24946550372547005
11,812,305,0.5939454047277644
11,930,262,0.23361589767725222
12,161,469,0.6273820718328939
12,187,617,0.1326073421253091
12,309,878,0.0610294105690764
12,437,978,0.633202480556645
12,617,433,0.1079494074933095
12,691,641,0.46364963846504315
12,728,625,0.9982926189848167
12,761,456,0.523898151526243
12,856,209,0.8289379032213461
12,867,824,0.09616692709322217
13,187,872,0.04481497671461232
13,219,808,0.25190541257620913
13,329,486,0.8307361807372842
13,356,972,0.8532572922082916
13,493,625,0.8991448720771159
13,535,350,0.1907120051357274
13,893,401,0.2336020419274425
13,893,542,0.16352466741136562
13,942,109,0.779135413403139
13,982,294,0.49828604656944886
14,86,69,0.17656340076213872
14,113,151,0.9744881163300919
14,217,299,0.5229865055554602
14,429,594,0.5769740322938358
14,535,15,0.06368088272826233
14,594,742,0.21864816068747372
14,662,378,0.5088517695202379
14,790,561,0.30535769272067304
14,920,782,0.5504086329039845
14,996,575,0.5508734126423812
15,64,672,0.9306262118831518
15,148,677,0.010866099481083191
15,228,40,0.8719533539862517
15,512,481,0.29544235254671547
15,535,671,0.9678149955648131
15,558,428,0.06318255971543829
15,650,838,0.5802578599680223
15,804,886,0.16136849818419496
15,806,890,0.48937997625774454
15,889,410,0.9242549474040201
16,3,887,0.3988610126968626
16,145,675,0.5179274131647225
16,199,532,0.7948670353553837
16,254,615,0.16675885311898886
16,264,794,0.4604543043741963
16,511,60,0.30595244546323985
16,550,409,0.8861552027715689
16,690,213,0.010535789141243868
16,867,4,0.7604454888013146
16,870,463,0.6136469859123549
17,54,722,0.1568888691888456
17,109,329,0.2033690688435068
17,183,465,0.20452443313662283
17,213,199,0.9364153551102926
17,228,363,0.16306924894641484
17,361,281,0.9865445576926513
17,402,555,0.3156890133910074
17,664,851,0.19534206396484832
17,723,456,0.2880269362075638
17,919,193,0.7738427712436778
18,109,115,0.398957786985468
18,130,426,0.6448301084072999
18,280,766,0.34530378919945515
18,310,991,0.3241960360984273
18,331,949,0.42697135407851894
18,363,286,0.44487591809950544
18,597,75,0.2296472981181018
18,908,769,0.4371119255367083
18,931,45,0.574926632238132
18,964,675,0.9730206258915332
19,264,214,0.6279712412600571
19,295,860,0.8037660297565609
19,423,581,0.5141832773007154
19,523,731,0.13472568137389507
19,583,411,0.9332880269470498
19,680,168,0.813453150206519
19,748,855,0.07237247260268631
19,795,209,0.5435554847962916
19,827,811,0.15933242914622237
19,963,718,0.5568053402716573
20,17,882,0.8683490341350928
20,44,279,0.23378605609286573
20,195,517,0.21662196213053464
20,227,957,0.23335942273086174
20,328,578,0.5215863595132748
20,414,299,0.5620480902059773
20,456,304,0.11705454264811721
20,625,285,0.7732541996072378
20,789,469,0.5926080328178759
20,983,418,0.8428299265490607
21,17,417,0.6845353460052609
21,240,922,0.4423477344319555
21,365,340,0.22428005748835256
21,377,544,0.6009676060251663
21,512,282,0.8958319708120963
21,525,242,0.3807428041407789
21,645,593,0.7310457021707975
21,649,988,0.9003603648110423
21,671,336,0.5443230024476996
21,736,673,0.9258747708213274
22,145,967,0.6539214447991045
22,168,732,0.6352660085276559
22,209,471,0.5075302972699347
22,284,132,0.11927376653142685
22,293,178,0.41782342783284576
22,363,104,0.6726279281562627
22,364,617,0.1364763042024253
22,377,844,0.7609342802135011
22,435,711,0.1430609290385786
22,881,232,0.8042019465372804
23,1,558,0.7448867442257029
23,34,435,0.46173169915229983
23,137,735,0.9207773266719743
23,157,814,0.13475166814848272
23,205,30,0.9712581163120461
23,226,530,0.4758517406885545
23,428,436,0.17400299926023943
23,454,657,0.7066802357941024
23,816,333,0.7588202869993317
23,942,140,0.5035285934922263
24,133,865,0.12555494076402385
24,190,409,0.14661999677792803
24,201,10,0.416482527203731
24,415,980,0.5235934696791119
24,498,639,0.19040758189296236
24,512,146,0.7219407208866998
24,609,652,0.8328351006365897
24,640,959,0.07531141740430214
24,855,488,0.5591529578047821
24,866,96,0.026427532774578988
25,25,834,0.3416328738006157
25,60,199,0.2575590613532227
25,72,827,0.1545472921012877
25,174,338,0.012108512322158704
25,445,927,0.3554892990194777
25,456,409,0.21178557063811698
25,482,931,0.4910225422168355
25,501,30,0.2737685814060663
25,617,814,0.9906235668659322
25,858,699,0.2195378848697107
26,4,386,0.8213217005963066
26,38,505,0.07953193425676786
26,74,293,0.8646984270339225
26,110,998,0.9321936653183982
26,187,842,0.8771009361566489
26,265,984,0.980611020513265
26,294,8,0.7301773839007218
26,299,39,0.26370250130078066
26,364,251,0.5316136462176927
26,840,650,0.3209059262303444
27,6,621,0.4624581906834797
27,86,864,0.6690183892356965
27,234,889,0.6173880163072668
27,236,705,0.30029361741193883
27,355,509,0.8376737888714917
27,513,778,0.6590446331745485
27,556,405,0.20953939232072127
27,574,580,0.8333200395144075
27,756,176,0.12899777647348598
27,993,506,0.32049730774165053
28,26,453,0.03628846891747173
28,48,768,0.20001688372867021
28,55,955,0.9164893315880077
28,307,528,0.015477930095531223
28,510,508,0.31882049176517924
28,511,191,0.30088120231640725
28,549,878,0.8169105006254604
28,580,907,0.6584745643577029
28,638,692,0.546787226042592
28,748,720,0.7111909791794083
29,74,540,0.13070912056817852
29,232,592,0.42059358192954166
29,242,497,0.42513573103644287
29,328,759,0.8534458370485265
29,357,412,0.7274953299125911
29,365,272,0.9345215796047548
29,594,509,0.23900983392233688
29,693,271,0.3683998690210455
29,828,323,0.3935251243882263
29,966,394,0.518413558800312
30,13,862,0.44447139256902923
30,417,766,0.7914068706977444
30,463,935,0.9606591976665271
30,478,393,0.2710347243092721
30,505,480,0.006830907721240509
30,528,312,0.3924344835841047
30,657,601,0.3802511732733155
30,664,687,0.27310292401019454
30,836,357,0.6714834863051706
30,841,11,0.8398704970515484
31,3,399,0.5173523515837053
31,39,189,0.8163455762872093
31,157,601,0.7399777692750868
31,182,468,0.3549648798244196
31,220,638,0.43158270834275025
31,371,670,0.9893680770108179
31,416,521,0.9393009591254854
31,456,36,0.21137847314675584
31,477,606,0.7306828209897867
31,808,31,0.646153695953784
32,86,960,0.6022611364176531
32,109,379,0.9819765890492314
32,408,368,0.9609223408997573
32,627,169,0.7299846698685384
32,634,158,0.4925639463314533
32,699,775,0.1395643009229065
32,786,338,0.07050791216370822
32,788,443,0.9703561055162548
32,867,18,0.6867501785511595
32,917,912,0.20339191310864757
33,11,350,0.7978447358902038
33,172,792,0.7334412835243149
33,190,58,0.42701935756705756
33,293,941,0.6452163511213959
33,382,113,0.06168003514669407
33,415,176,0.11685989813776365
33,623,641,0.6818602350018338
33,779,863,0.5656611420012959
33,856,601,0.31528622210362167
33,910,540,0.027562613221597143
34,93,394,0.037485798818416516
34,389,575,0.0351014582796092
34,394,404,0.7605947907118441
34,429,62,0.45726417131028085
34,487,427,0.3258708280623607
34,575,890,0.20591937596031895
34,593,468,0.23209908177339644
34,799,476,0.0051967320941259665
34,912,206,0.287212303291299
34,985,33,0.4601254029389287
35,172,82,0.4647922320560335
35,296,466,0.22555461275436617
35,383,731,0.43249079590108597
35,512,748,0.09441862547031388
35,537,982,0.9386187230006489
35,574,281,0.4191714687647752
35,581,9,0.7879531215187946
35,671,720,0.04311804562547761
35,743,29,0.5468203978079854
35,788,380,0.5347061954481658
36,88,508,0.4962991488613925
36,207,771,0.5993227720910049
36,359,327,0.32298433959578887
36,362,483,0.5664591478843699
36,380,240,0.4141717383928104
36,570,571,0.17908897975405458
36,662,941,0.014703590153101742
36,674,152,0.04906805073920384
36,676,91,0.2553473964508163
36,730,169,0.1400429415416612
37,93,383,0.8191248402627347
37,211,921,0.9694661182486707
37,281,521,0.28215705546350023
37,407,286,0.9922111222386837
37,688,837,0.21172836589902944
37,689,4,0.14562923641594006
37,748,670,0.4430401268230081
37,766,852,0.9332686226322562
37,949,351,0.2953520340660146
37,981,943,0.1988830989054322
38,55,78,0.9562795499637573
38,170,382,0.9222166999213356
38,254,645,0.8691087892999182
38,267,670,0.05390944775479534
38,404,490,0.7290883104428026
38,553,971,0.5913207345950838
38,554,858,0.2887087338961878
38,660,447,0.5738174339708285
38,798,786,0.28677713064777266
38,900,571,0.678727614726345
39,7,552,0.7264385309432433
39,68,165,0.7386107800891667
39,134,356,0.462441088149226
39,255,442,0.9193189712776911
39,360,916,0.8141716130313426
39,438,720,0.6185124693829896
39,573,67,0.32855282890384063
39,649,338,0.26444494517129624
39,771,334,0.484749173354036
39,824,354,0.20273477725315725
40,46,275,0.4893351606722469
40,157,827,0.6558232541922547
40,425,355,0.7222578722122661
40,584,101,0.8100268155515067
40,678,411,0.40539422739372466
40,730,582,0.9564250718496342
40,758,415,0.10830476308689507
40,802,226,0.799830940870261
40,887,869,0.3827890521110848
40,889,872,0.24009109855600264
41,86,871,0.9390363944441575
41,193,430,0.029623773651853313
41,213,676,0.8219284967658863
41,214,318,0.3002745390011786
41,253,76,0.7620591327049189
41,674,655,0.6318076187375663
41,764,782,0.7070250873490206
41,804,403,0.6061527782947584
41,814,420,0.24809391956330307
41,849,251,0.5608843477384263
42,75,88,0.2137962887417112
42,76,153,0.4329217703523801
42,140,343,0.6515044245560346
42,248,385,0.9136017514174033
42,323,555,0.38998131682602155
42,342,570,0.46955820414434646
42,376,98,0.8709777721714412
42,384,651,0.6049459536318447
42,391,971,0.6387159246802772
42,657,191,0.33134376986359104
43,73,817,0.99287384508874
43,178,821,0.1130973126507695
43,276,638,0.7364534283184463
43,341,866,0.24420512814990025
43,400,433,0.3898706244991823
43,414,929,0.6453173205087711
43,447,978,0.6592394705889565
43,490,463,0.18390184482535932
43,677,56,0.06816643150405577
43,772,763,0.7637645950026223
44,192,249,0.8230004331657754
44,311,585,0.751260009412913
44,324,386,0.8576432618426879
44,398,811,0.5782882882923549
44,567,709,0.6123465092006954
44,573,631,0.7888094993081763
44,703,920,0.7606526490675412
44,814,822,0.377172233196308
44,838,63,0.007747019661472954
44,897,371,0.8473100249330424
45,59,95,0.08857565168173454
45,370,675,0.818398701955465
45,571,894,0.3349249731656637
45,653,718,0.06444177620478786
45,872,41,0.24487713859547677
45,904,33,0.31667521887342853
45,909,592,0.4528991630562448
45,956,782,0.6441422134573644
45,966,206,0.9330076422480026
45,967,513,0.6625542838302433
46,140,282,0.945652421244538
46,192,576,0.13236005464097533
46,291,656,0.38993032891718393
46,324,99,0.4598803639123109
46,446,892,0.035925582493938735
46,677,17,0.24478455550008638
46,764,782,0.6541857429023805
46,784,942,0.2920656985053821
46,929,497,0.6914727309786233
46,960,231,0.1617919554375219
47,19,484,0.8678252105283722
47,77,651,0.22867128856811614
47,277,245,0.5856882859137544
47,364,769,0.9630588592682894
47,421,379,0.6444035016078811
47,542,566,0.20289257041989728
47,570,147,0.01903710780854162
47,616,605,0.6146093666086502
47,771,31,0.12998912244508043
47,978,634,0.4076433955359239
48,67,653,0.2332406049532979
48,314,996,0.39434546624859257
48,506,930,0.9704636304018796
48,602,284,0.8702093975139696
48,637,29,0.6584100721424155
48,649,130,0.46485273202220245
48,668,10,0.2558017920336071
48,737,448,0.07698918937230526
48,820,438,0.04348075500717219
48,928,825,0.3230989794287932
49,11,856,0.9989090949535877
49,16,313,0.792702381251427
49,79,161,0.26002693452734893
49,214,370,0.6015694078829581
49,325,658,0.5101649604352211
49,373,351,0.2724886550200526
49,630,284,0.974809564779451
49,692,499,0.6588486942070115
49,885,175,0.35304065161629994
49,968,683,0.3831492463757883
50,114,193,0.777512382359622
50,177,222,0.5674533696780216
50,285,923,0.02867215291955183
50,345,882,0.26746608966833474
50,418,613,0.1692616138402635
50,536,640,0.5034932631878409
50,818,3,0.9941071734034356
50,837,950,0.14256114934624098
50,915,565,0.7689715464686958
50,978,913,0.3884950101454864
51,152,289,0.27031069793386997
51,465,456,0.9295208047255014
51,533,384,0.06394960713786546
51,778,131,0.9621619002356843
51,805,550,0.9397099602918557
51,883,512,0.12015336874474847
51,928,586,0.6687918198909865
51,935,250,0.7667693242482021
51,947,211,0.4622744440169474
51,990,371,0.3506480794925072
52,169,307,0.6819461806921767
52,171,120,0.5255191441754753
52,568,952,0.1718277349904116
52,577,268,0.5950261996634094
52,690,43,0.3917877192501463
52,741,712,0.8675251896084781
52,768,120,0.0007792868745432058
52,788,605,0.9667677468065244
52,881,783,0.4661981500772727
52,997,929,0.6514019320225493
53,105,481,0.5013923266562803
53,143,428,0.3714249523462011
53,157,703,0.8020013412128114
53,229,154,0.8221072252268714
53,421,414,0.7827686833677922
53,463,868,0.2054792937200609
53,703,640,0.4427666903067241
53,779,662,0.9711436796354445
53,810,765,0.6352015367745745
53,983,365,0.5668542709302163
54,12,510,0.5733094033084052
54,15,508,0.94506436536779
54,394,810,0.8846309921016774
54,563,939,0.2622302982353144
54,668,591,0.38838377603093654
54,723,704,0.9607245442256772
54,851,916,0.677490191786842
54,930,940,0.7380184308831839
54,948,48,0.396051747871757
54,989,762,0.586088131107316
55,57,914,0.7850322449621615
55,89,468,0.9301955461444668
55,182,195,0.24499041330779525
55,282,741,0.4415754572935918
55,312,619,0.7655202759404971
55,346,548,0.6747287896992699
55,533,960,0.17606992356799234
55,672,151,0.15794350894951914
55,675,253,0.20915413010848427
55,848,192,0.8624129637605301
56,8,139,0.917482394677339
56,25,402,0.49767751777429503
56,172,3,0.9213664577294927
56,242,688,0.7437156219972912
56,349,88,0.26894679180064884
56,358,447,0.3115866939252798
56,429,107,0.10475213356584656
56,677,460,0.4171330912678075
56,689,178,0.5343314209231258
56,857,998,0.26176830715960464
57,203,926,0.4583972324502401
57,308,237,0.4215365441206015
57,405,595,0.7965395512199408
57,424,330,0.7127657344526379
57,611,459,0.9267993613628749
57,795,650,0.9912170194597827
57,851,479,0.3124380973239107
57,903,676,0.525180610364187
57,923,594,0.7464495543388987
57,992,534,0.6881650366240696
58,163,453,0.5789001477705331
58,163,825,0.28111908024737
58,234,699,0.5512980806778535
58,297,966,0.40391877109047225
58,358,619,0.08071736699122578
58,610,524,0.467584819298995
58,774,412,0.2742598355277872
58,829,484,0.6929235879755692
58,938,416,0.3543686791681704
58,942,514,0.9812350935045474
59,2,740,0.16730848045985602
59,186,329,0.22953029915071743
59,284,555,0.44568837090772306
59,343,641,0.7711200837428418
59,441,437,0.10980227780901619
59,465,94,0.13863541401502133
59,506,661,0.9618122618448575
59,658,496,0.2530248931822262
59,749,338,0.6255263232549768
59,923,415,0.042101588209425334
60,471,228,0.3062383020899384
60,628,416,0.1092425295907411
60,667,75,0.6305653088707884
60,684,699,0.14313819054995047
60,721,408,0.6417130071796154
60,766,469,0.07813240813498734
60,818,525,0.6545278625027422
60,862,921,0.88182990068917
60,925,701,0.19085003681554702
60,999,246,0.7955951423414267
61,51,896,0.7028351468116638
61,54,69,0.04152580848884191
61,153,243,0.7699893765769757
61,479,717,0.6583293521981929
61,778,66,0.0017484565997252233
61,807,868,0.33017702018876205
61,930,533,0.17684696895410934
61,941,299,0.8416325437344077
61,973,291,0.7267702144609487
61,994,416,0.8868305366956092
62,69,619,0.45717290283593714
62,72,584,0.0924624966348433
62,152,251,0.5564962370375135
62,355,351,0.8581983779063065
62,418,352,0.8508576173708322
62,434,655,0.10022681109854115
62,498,184,0.41820896606132685
62,740,193,0.4548065676033658
62,851,854,0.010142438182124014
62,990,244,0.049422848332113856
63,115,360,0.9595145817064762
63,239,449,0.9099721680084252
63,257,435,0.51245381157174
63,334,344,0.7508271481855362
63,359,691,0.5374795930721352
63,625,691,0.0941181065967055
63,657,438,0.37977978330268747
63,703,983,0.5541680852806237
63,891,796,0.6434159425474781
63,950,441,0.07081559509267799
64,16,168,0.6315289517033599
64,197,939,0.9596774576040126
64,208,495,0.8206535522977401
64,260,295,0.30864359167955546
64,372,294,0.7292361548804297
64,533,161,0.2808937965550111
64,649,465,0.6529171722988969
64,698,480,0.17725727565271288
64,717,549,0.7368034035245138
64,761,844,0.5265199059898009
65,129,37,0.9364314994876777
65,158,703,0.5218282994757493
65,206,865,0.2196822382625988
65,268,938,0.08556650735114169
65,357,817,0.010275578483191605
65,375,301,0.07843797804140507
65,413,923,0.6037964481990996
65,598,365,0.6603094975523991
65,741,207,0.9926012499352083
65,889,143,0.8032409681018662
66,137,638,0.2768519667947268
66,273,198,0.48349320050259437
66,312,75,0.370551455257108
66,343,630,0.7601859614806985
66,369,311,0.08003830814922719
66,402,884,0.916955075652087
66,684,151,0.31595398571854627
66,828,723,0.7730882924577467
66,829,484,0.32101733110070185
66,913,756,0.8565017738986537
67,139,744,0.7405691569729232
67,294,876,0.42461580558269585
67,327,481,0.012514769535111214
67,458,727,0.6736249488491646
67,553,486,0.19384985812171862
67,701,773,0.16377295279417736
67,811,904,0.48228550317987984
67,823,657,0.5515868669739269
67,841,52,0.1410532663442292
67,903,97,0.9644736093058954
68,39,937,0.578863124449411
68,87,991,0.10789249436123116
68,187,695,0.8855052726264574
68,229,943,0.0021733417843686764
68,542,837,0.5370521970685622
68,774,327,0.045909463870019374
68,845,531,0.34271306211573027
68,870,351,0.01799542319325753
68,964,464,0.7939710098237311
68,971,646,0.13875573198920854
69,126,118,0.5919623040794034
69,255,425,0.38148038998065525
69,407,725,0.7545633349250838
69,413,370,0.7595456130618375
69,629,95,0.752037322244935
69,713,601,0.390331812237913
69,749,717,0.9686333941614081
69,792,462,0.09229100851674721
69,901,164,0.3579268642455571
69,981,534,0.916674843937794
70,202,769,0.9497445401036472
70,303,27,0.0982533293581277
70,366,699,0.8260423453677946
70,414,361,0.5771261723813109
70,535,678,0.8080005558352277
70,666,691,0.18932642992651494
70,728,424,0.597224495644583
70,797,241,0.8456280250123428
70,817,540,0.25791128550776776
70,960,70,0.9563870131087726
71,68,805,0.8900754323919944
71,144,925,0.6293972602201865
71,362,611,0.05111382310490453
71,439,127,0.6082387633155306
71,536,62,0.35789218781460275
71,560,365,0.6978288148218414
71,677,339,0.3502817352750648
71,746,373,0.1508745065927357
71,862,926,0.4697222220533327
71,889,344,0.3041169066168421
72,107,923,0.6442845038353425
72,163,780,0.29524403763658125
72,282,713,0.05108915473465381
72,515,458,0.5147795530777844
72,641,594,0.5260040614688951
72,802,15,0.8329677999080499
72,858,249,0.5000067333930607
72,859,20,0.6850939725159145
72,975,726,0.2991073600904298
72,980,24,0.774276930672011
73,68,53,0.5140410404749464
73,291,303,0.6608486971714176
73,488,503,0.7286555048925212
73,492,47,0.1955766191268481
73,509,301,0.14462336619056682
73,527,383,0.9850028297840022
73,712,337,0.9752991265783101
73,802,758,0.9449705863190663
73,911,339,0.38591066058667467
73,987,778,0.4026033074087051
74,114,77,0.45525532524555223
74,119,216,0.8856769142117197
74,269,68,0.41363109277659393
74,270,91,0.6286476476820189
74,399,409,0.7574053074954754
74,403,32,0.5245280510019781
74,659,590,0.00273851582767215
74,787,241,0.7708871485419
74,914,925,0.47026313414123544
74,971,268,0.9509163380527116
75,35,134,0.026452460881773665
75,80,189,0.16830765514433355
75,81,927,0.27976597184088614
75,498,77,0.7908380434984471
75,580,470,0.8325966602309466
75,589,595,0.031471290469768376
75,668,536,0.11053936461874492
75,826,416,0.35281481778551604
75,837,494,0.9574950183286
75,881,681,0.3954040124397795
76,89,424,0.8797562362390888
76,104,354,0.6608597785021826
76,168,596,0.002673528657076152
76,257,541,0.3383967955106999
76,289,488,0.3743074889241711
76,564,916,0.6883865141711727
76,643,386,0.35343183345189755
76,658,10,0.2765688103855597
76,677,44,0.29396393048841174
76,790,220,0.15462746144451311
77,12,137,0.8663735226864037
77,173,138,0.20496964957743624
77,183,466,0.13480075623768284
77,259,902,0.8602207933411146
77,424,27,0.43039906843537634
77,594,688,0.22321162294501007
77,616,37,0.1901045195233868
77,643,803,0.9665323180671986
77,769,100,0.9101417812160225
77,994,783,0.1923721587713908
78,205,125,0.7021577870650343
78,489,557,0.6865610380796557
78,717,465,0.24278226974256167
78,723,815,0.10901393826100059
78,790,616,0.3073992331928659
78,865,717,0.5101795578839927
78,876,449,0.460476318908314
78,892,773,0.30207510607918886
78,965,74,0.16733002003850106
78,998,792,0.020476710638573703
79,46,775,0.9145414013984569
79,298,609,0.9796793366478751
79,376,114,0.2556218026457442
79,598,416,0.13647427660430334
79,630,576,0.5207603918412973
79,668,306,0.6013338374705242
79,718,992,0.4295099851014972
79,886,19,0.2588313652016079
79,908,813,0.5418138044792153
79,972,768,0.3905906136162727
80,1,180,0.5754835322622113
80,102,294,0.825956962546899
80,317,634,0.4278799543337034
80,498,799,0.8017911009689253
80,554,524,0.9548497185710741
80,619,810,0.2669130188708053
80,671,570,0.3516893485341215
80,835,858,0.7671787931226794
80,910,966,0.7559500049081102
80,986,761,0.7706284960238974
81,21,717,0.2122763159636576
81,139,358,0.04455878697981308
81,171,961,0.6494811847460105
81,194,968,0.7431952395119626
81,349,497,0.9789079387656225
81,425,954,0.7133575324400244
81,467,646,0.3586435978890967
81,759,533,0.6409100721866744
81,821,123,0.3001816009170578
81,908,53,0.5778288130241215
82,198,907,0.0022012766178550747
82,299,38,0.02224342847661631
82,322,137,0.798244161532642
82,576,930,0.5888609368600051
82,645,213,0.6886255967842305
82,736,309,0.26765097672175375
82,746,165,0.9075823512807065
82,774,704,0.037353405136147266
82,929,566,0.3964872006969755
82,981,524,0.8051967518594615
83,6,373,0.21645335848789937
83,124,529,0.9751881340250421
83,125,646,0.9095881733783779
83,131,242,0.14667213128458712
83,168,114,0.9415630425302706
83,205,620,0.7518069288214759
83,391,761,0.3818535899239639
83,484,804,0.6166328550942449
83,621,519,0.2079692765389396
83,766,895,0.8232546659284695
84,89,380,0.43108130471489137
84,117,38,0.22819458440541263
84,134,871,0.19386682420694945
84,330,391,0.7603785799768726
84,391,821,0.21408194945650472
84,463,155,0.14540983874263758
84,758,15,0.3529146615326657
84,856,705,0.28821357302384765
84,921,755,0.452073644935297
84,959,269,0.08661703032117285
85,144,42,0.8066037266079278
85,238,67,0.5621928212782041
85,279,519,0.08324181738335812
85,351,596,0.7377499476023607
85,465,250,0.9021915812721131
85,509,822,0.7011703392237951
85,553,528,0.9825933254831615
85,604,831,0.031240718389558886
85,665,877,0.8027047209840805
85,878,583,0.6962393427166146
86,27,964,0.7627421490922084
86,70,845,0.14078924861525255
86,71,715,0.6245104732631311
86,271,40,0.6193904873113839
86,490,706,0.6149680808144115
86,554,214,0.8196240606517043
86,773,699,0.16609275889811448
86,862,95,0.505400124608351
86,968,664,0.044319897204607384
86,981,38,0.40222056133990314
87,103,88,0.6082642226997195
87,329,789,0.8302351731805588
87,453,558,0.22887553552787032
87,459,482,0.5214431811424226
87,649,34,0.37360410016707346
87,863,907,0.892995614534756
87,882,166,0.8367615295179672
87,903,937,0.4023201926792168
87,922,711,0.15412081572345382
87,957,203,0.39372083508585853
88,104,961,0.5170392155424972
88,164,861,0.560739190506734
88,168,557,0.8923100828137757
88,450,435,0.6648752089111702
88,728,144,0.7515478594211241
88,754,910,0.5728600140067758
88,815,745,0.34400781500183064
88,971,949,0.6180917651816572
88,988,294,0.30154481886555307
88,988,958,0.16180709712792218
89,61,891,0.28944980767343964
89,68,938,0.0707451636306099
89,104,733,0.3638616226505511
89,238,650,0.4781614405507333
89,526,241,0.5278333708834071
89,573,758,0.7963139762335537
89,647,345,0.402368402732305
89,767,718,0.13493462117919586
89,903,513,0.16010185779601194
89,976,255,0.36592779472905335
90,92,618,0.6639892960732309
90,98,375,0.2137019775831639
90,144,586,0.25650740044824594
90,358,763,0.8524487181568676
90,371,764,0.9830467014685973
90,377,834,0.406928257067636
90,525,802,0.9757195763201079
90,596,651,0.005144461222626129
90,702,311,0.12827242004675332
90,799,383,0.45511768440589184
91,10,464,0.11969616883688705
91,12,932,0.7387440261281134
91,86,698,0.6732084872313713
91,212,481,0.5114138740730267
91,587,521,0.0008311969190022417
91,660,183,0.7849887867996932
91,662,397,0.26874357977198593
91,736,68,0.30109365728145
91,895,765,0.3957975560780893
91,998,102,0.35700080795070976
92,93,651,0.09368443243812818
92,128,76,0.17876654398877645
92,198,684,0.9272917803902253
92,271,38,0.10816173392758921
92,474,128,0.038556498211639534
92,552,130,0.03617832294292911
92,684,831,0.4417261348993383
92,795,359,0.9750384360032762
92,945,448,0.17100128352821853
92,986,317,0.53306779580237
93,70,595,0.2648331401890536
93,197,736,0.9863517458365361
93,499,970,0.12472449440589584
93,531,930,0.6441155127689014
93,573,418,0.8457257894853685
93,695,755,0.44226102665862554
93,811,22,0.6628685352031013
